target_key,target_id,source_text,current_audio_url,status,gcs_path,old_audio_url,new_audio_url,provider,model,error
HN4-006 script:0,94d8d321-17c6-4fa1-8c50-af29c08e9c22:script:0,この川の深さを確認しました。,https://storage.googleapis.com/harukoto-storage/tts/lesson/94d8d321-17c6-4fa1-8c50-af29c08e9c22/script-line-0-regen-20260518T021000Z.mp3,planned,tts/lesson/94d8d321-17c6-4fa1-8c50-af29c08e9c22/script-line-0-regen-20260518T023000Z.mp3,,,,,
HN4-011 script:1,03cfdb15-c916-450c-8168-9052f3e754aa:script:1,紙の厚さが違いますね。,https://storage.googleapis.com/harukoto-storage/tts/lesson/03cfdb15-c916-450c-8168-9052f3e754aa/script-line-1-regen-20260518T021000Z.mp3,planned,tts/lesson/03cfdb15-c916-450c-8168-9052f3e754aa/script-line-1-regen-20260518T023000Z.mp3,,,,,
