target_key,target_id,source_text,current_audio_url,status,gcs_path,old_audio_url,new_audio_url,provider,model,error
HN4-003 question:4,82d7334e-c4c4-4102-86ea-7be9b3218bce:question:4,間に合わない___。 (시간에 맞지 못할지도 모릅니다.),https://storage.googleapis.com/harukoto-storage/tts/lesson/82d7334e-c4c4-4102-86ea-7be9b3218bce/question-4.mp3,failed,,,,,,FlaggedTtsRegenerationError: current audio URL drift for HN4-003 question:4: db='https://storage.googleapis.com/harukoto-storage/tts/lesson/82d7334e-c4c4-4102-86ea-7be9b3218bce/question-4-regen-20260518T041500Z.mp3' manifest='https://storage.googleapis.com/harukoto-storage/tts/lesson/82d7334e-c4c4-4102-86ea-7be9b3218bce/question-4.mp3'
HN4-005 question:4,17851e67-db52-41b8-a651-d416251b0ead:question:4,文を翻訳___。 (문장을 번역할 수 있습니다.),https://storage.googleapis.com/harukoto-storage/tts/lesson/17851e67-db52-41b8-a651-d416251b0ead/question-4.mp3,failed,,,,,,FlaggedTtsRegenerationError: current audio URL drift for HN4-005 question:4: db='https://storage.googleapis.com/harukoto-storage/tts/lesson/17851e67-db52-41b8-a651-d416251b0ead/question-4-regen-20260518T041500Z.mp3' manifest='https://storage.googleapis.com/harukoto-storage/tts/lesson/17851e67-db52-41b8-a651-d416251b0ead/question-4.mp3'
