target_key,target_id,source_text,current_audio_url,status,gcs_path,old_audio_url,new_audio_url,provider,model,error
HN4-020 script:0,8d0b1638-2521-4556-964f-29023d1dbcef:script:0,学校の約束は最後まで守るものです。,https://storage.googleapis.com/harukoto-storage/tts/lesson/8d0b1638-2521-4556-964f-29023d1dbcef/script-line-0-regen-n4ch05-final-rewrite-20260527.mp3,regenerated,tts/lesson/8d0b1638-2521-4556-964f-29023d1dbcef/script-line-0-regen-n4ch05-final-rewrite2-20260527.mp3,https://storage.googleapis.com/harukoto-storage/tts/lesson/8d0b1638-2521-4556-964f-29023d1dbcef/script-line-0-regen-n4ch05-final-rewrite-20260527.mp3,https://storage.googleapis.com/harukoto-storage/tts/lesson/8d0b1638-2521-4556-964f-29023d1dbcef/script-line-0-regen-n4ch05-final-rewrite2-20260527.mp3,gemini,gemini-2.5-flash-preview-tts,
HN4-021 script:0,92a62f1e-1a2f-4b54-897f-50ce13c2696a:script:0,予約したので、席はまだあるはずです。,https://storage.googleapis.com/harukoto-storage/tts/lesson/92a62f1e-1a2f-4b54-897f-50ce13c2696a/script-line-0-regen-n4ch05-final-rewrite-20260527.mp3,regenerated,tts/lesson/92a62f1e-1a2f-4b54-897f-50ce13c2696a/script-line-0-regen-n4ch05-final-rewrite2-20260527.mp3,https://storage.googleapis.com/harukoto-storage/tts/lesson/92a62f1e-1a2f-4b54-897f-50ce13c2696a/script-line-0-regen-n4ch05-final-rewrite-20260527.mp3,https://storage.googleapis.com/harukoto-storage/tts/lesson/92a62f1e-1a2f-4b54-897f-50ce13c2696a/script-line-0-regen-n4ch05-final-rewrite2-20260527.mp3,gemini,gemini-2.5-flash-preview-tts,
